uuid,created_at_utc,provider,model,survey,role_uid,type,prompt_tokens,completion_tokens,prompt,response
c8cf7d79-eb2a-4b42-9f7f-39f4f7e5da4a,2025-10-28T15:36:55Z,openai,gpt-3.5-turbo,acp,ana,policies,1792,24,"## Instructions:
- Based on your previous ratings, rank the 5 [Policies] listed below from 1 to 5, where 1 represents the option you support the most and 5 the option you support the least.
- In your response, return an ordered list of 5 ranks as integers, one rank per line following the format in the [Example output].
- Your response must have exactly 5 lines in total.
- Do NOT include any additional text in your response.

## [Example output]:
1. 4
2. 1
3. 3
4. 2

## [Policies]:
1. Government with strong leaders and legislation that ensures that proper moral principles are observed in society.
2. Government that abolishes all policies that give special benefits to minority groups, and instead ensures equal influence for all Australians
3. The kind of government that we have, with no major changes
4. Government with guaranteed involvement by all social groups, especially those representing disadvantaged minorities, in policy making
5. A government with constitutional rules specifying its main task is to ensure that economic markets work well, and that government intervenes as little in society beyond that","1. 4
2. 5
3. 3
4. 2
5. 1"
c8cf7d79-eb2a-4b42-9f7f-39f4f7e5da4a,2025-10-28T15:36:55Z,openai,gpt-3.5-turbo,acp,ana,reason,1871,18,"## Instructions:
- In a single line, explain your ratings above within 100 characters or less.
- Do not include any additional formatting, such as bullets or special characters.
- Do not include more than one space in a row.","I support a government focused on ensuring economic markets work well, with equal influence for all."
33be040d-8d2d-45ad-90e4-a1fb853e87c1,2025-10-28T15:45:58Z,openai,gpt-3.5-turbo,ccps,cra,considerations,775,164,"## Instructions:
- Rate each of the 33 [Considerations] below from 1 to 11, where 1 is strongly disagree and 11 is strongly agree.
- In your response, return an ordered list of 33 ratings as integers, one rating per line following the format in the [Example output].
- Your response must have exactly 33 lines in total.
- Do NOT include any additional text in your response.

## [Example output]:
1. 1
2. 4
3. 6
4. 3

## [Considerations]:
1. The response to climate change is not going to be positive. The same mistakes will keep happening.
2. Australia does not owe it to the rest of the world to reduce emissions and suffer economically.
3. Climate change will not be a problem because there will be technological solutions available.
4. Climate variation is normal, so why should this be a problem?
5. I don't know what to do. I'm very concerned and would like to do something, but I don't have a realistic shortlist of things that would really make a difference.
6. There is not enough information to definitively say that climate change is real.
7. When I read in the paper that climate change is not true, I start to have doubts about whether it is changing.
8. It's difficult to trust what comes out in the media on the issue of climate change.
9. I don't trust what scientists say about climate change.
10. Australia is particularly vulnerable to climate change, and it is in our interest to help find an effective global solution.
11. This is so depressing and is so out of our control.
12. If Australia reduces greenhouse gases it won't make a difference. That will just shift Australian jobs to other countries.
13. Australia's emissions are tiny, so it's not up to us to act.
14. I want to do something, but it is too big and too hard.
15. I think it is safe to say climate change is here.
16. I believe that the difference we can have as an individual, in Australia, is so minimal that our actions are worthless.
17. It is already too late to do anything, as any action to stop climate change will take a long time to take effect.
18. I care about the planet.
19. More educational programmes are needed to increase public awareness about climate change.
20. The fate of the planet is too important to be left to market forces.
21. It is clear that we are already entering the zone of dangerous climate change.
22. We can adapt to the coming changes.
23. Governments should take a far greater role in preparing towns and cities to adapt to the impacts of climate change.
24. I'm not going to do anything to address climate change because it is not a major issue.
25. There's not much point in me doing anything to fix this. No-one else is going to.
26. I don't trust what I hear about climate change from government.
27. We should pay for greenhouse emissions.
28. Doing something to reduce emissions feels a bit hopeless but I just want to feel that I'm doing the most I can.
29. We need laws addressing climate change because people are not going to volunteer to change.
30. We need strong political leadership to do something about climate change.
31. Failure to address climate change is the fault of political leaders.
32. It is unfair that we are going to leave the climate in a mess for future generations.
33. I'm not concerned enough to do anything drastic about this, such as participate in political action.","1. 5
2. 8
3. 6
4. 3
5. 2
6. 4
7. 7
8. 9
9. 3
10. 10
11. 1
12. 6
13. 4
14. 2
15. 8
16. 5
17. 1
18. 7
19. 3
20. 9
21. 2
22. 6
23. 4
24. 1
25. 5
26. 7
27. 9
28. 2
29. 8
30. 4
31. 6
32. 3
33. 7"
33be040d-8d2d-45ad-90e4-a1fb853e87c1,2025-10-28T15:45:58Z,openai,gpt-3.5-turbo,ccps,cra,policies,1239,34,"## Instructions:
- Based on your previous ratings, rank the 7 [Policies] listed below from 1 to 7, where 1 represents the option you support the most and 7 the option you support the least.
- In your response, return an ordered list of 7 ranks as integers, one rank per line following the format in the [Example output].
- Your response must have exactly 7 lines in total.
- Do NOT include any additional text in your response.

## [Example output]:
1. 4
2. 1
3. 3
4. 2

## [Policies]:
1. Adaptation policies and expenditure (e.g. coastal protection, water desalinisation, improving infrastructure etc). Planning controls and emergency response programs.
2. Policies that emphasise economic growth over climate change adaptation or mitigation.
3. Policies that involve a dramatic cut back in CO2 emissions (by 50% in the next 10 years).
4. Policies that involve a moderate cut in CO2 emissions (by 25% in over the next 10 years).
5. Adaptation policies that target individual, small business or community-based actions (eg support the installation of alternative energy generators, insulation, water use efficiency)
6. Preparing for climate risk through the development of new approaches and technologies that enhance resilience to the impacts of climate variability or change.
7. Leave the policy settings as they are.","1. 7
2. 3
3. 1
4. 5
5. 6
6. 4
7. 2"
33be040d-8d2d-45ad-90e4-a1fb853e87c1,2025-10-28T15:45:58Z,openai,gpt-3.5-turbo,ccps,cra,reason,1328,34,"## Instructions:
- In a single line, explain your ratings above within 100 characters or less.
- Do not include any additional formatting, such as bullets or special characters.
- Do not include more than one space in a row.","7 least effective, 3 most impactful, 1 urgent action, 5 community focus, 6 tech resilience, 4 moderate cuts, 2 economic growth."
51df33a8-9d57-490c-8639-ab8c62b6238e,2025-10-28T15:46:03Z,openai,gpt-3.5-turbo,ccps,cra,considerations,775,164,"## Instructions:
- Rate each of the 33 [Considerations] below from 1 to 11, where 1 is strongly disagree and 11 is strongly agree.
- In your response, return an ordered list of 33 ratings as integers, one rating per line following the format in the [Example output].
- Your response must have exactly 33 lines in total.
- Do NOT include any additional text in your response.

## [Example output]:
1. 1
2. 4
3. 6
4. 3

## [Considerations]:
1. Climate variation is normal, so why should this be a problem?
2. We should pay for greenhouse emissions.
3. There is not enough information to definitively say that climate change is real.
4. I don't trust what I hear about climate change from government.
5. I don't trust what scientists say about climate change.
6. It is unfair that we are going to leave the climate in a mess for future generations.
7. The fate of the planet is too important to be left to market forces.
8. More educational programmes are needed to increase public awareness about climate change.
9. I believe that the difference we can have as an individual, in Australia, is so minimal that our actions are worthless.
10. It is already too late to do anything, as any action to stop climate change will take a long time to take effect.
11. I think it is safe to say climate change is here.
12. Australia is particularly vulnerable to climate change, and it is in our interest to help find an effective global solution.
13. I want to do something, but it is too big and too hard.
14. When I read in the paper that climate change is not true, I start to have doubts about whether it is changing.
15. I'm not going to do anything to address climate change because it is not a major issue.
16. The response to climate change is not going to be positive. The same mistakes will keep happening.
17. I don't know what to do. I'm very concerned and would like to do something, but I don't have a realistic shortlist of things that would really make a difference.
18. Failure to address climate change is the fault of political leaders.
19. We need laws addressing climate change because people are not going to volunteer to change.
20. Climate change will not be a problem because there will be technological solutions available.
21. I'm not concerned enough to do anything drastic about this, such as participate in political action.
22. There's not much point in me doing anything to fix this. No-one else is going to.
23. Governments should take a far greater role in preparing towns and cities to adapt to the impacts of climate change.
24. Australia does not owe it to the rest of the world to reduce emissions and suffer economically.
25. Doing something to reduce emissions feels a bit hopeless but I just want to feel that I'm doing the most I can.
26. This is so depressing and is so out of our control.
27. We need strong political leadership to do something about climate change.
28. I care about the planet.
29. Australia's emissions are tiny, so it's not up to us to act.
30. If Australia reduces greenhouse gases it won't make a difference. That will just shift Australian jobs to other countries.
31. It's difficult to trust what comes out in the media on the issue of climate change.
32. It is clear that we are already entering the zone of dangerous climate change.
33. We can adapt to the coming changes.","1. 5
2. 8
3. 2
4. 3
5. 1
6. 6
7. 11
8. 9
9. 4
10. 7
11. 10
12. 11
13. 5
14. 2
15. 1
16. 4
17. 6
18. 3
19. 8
20. 7
21. 1
22. 2
23. 9
24. 4
25. 6
26. 3
27. 11
28. 8
29. 4
30. 7
31. 2
32. 10
33. 5"
51df33a8-9d57-490c-8639-ab8c62b6238e,2025-10-28T15:46:03Z,openai,gpt-3.5-turbo,ccps,cra,policies,1239,34,"## Instructions:
- Based on your previous ratings, rank the 7 [Policies] listed below from 1 to 7, where 1 represents the option you support the most and 7 the option you support the least.
- In your response, return an ordered list of 7 ranks as integers, one rank per line following the format in the [Example output].
- Your response must have exactly 7 lines in total.
- Do NOT include any additional text in your response.

## [Example output]:
1. 4
2. 1
3. 3
4. 2

## [Policies]:
1. Policies that involve a moderate cut in CO2 emissions (by 25% in over the next 10 years).
2. Preparing for climate risk through the development of new approaches and technologies that enhance resilience to the impacts of climate variability or change.
3. Leave the policy settings as they are.
4. Adaptation policies that target individual, small business or community-based actions (eg support the installation of alternative energy generators, insulation, water use efficiency)
5. Policies that involve a dramatic cut back in CO2 emissions (by 50% in the next 10 years).
6. Policies that emphasise economic growth over climate change adaptation or mitigation.
7. Adaptation policies and expenditure (e.g. coastal protection, water desalinisation, improving infrastructure etc). Planning controls and emergency response programs.","1. 5
2. 4
3. 7
4. 2
5. 1
6. 6
7. 3"
51df33a8-9d57-490c-8639-ab8c62b6238e,2025-10-28T15:46:03Z,openai,gpt-3.5-turbo,ccps,cra,reason,1328,17,"## Instructions:
- In a single line, explain your ratings above within 100 characters or less.
- Do not include any additional formatting, such as bullets or special characters.
- Do not include more than one space in a row.","I support moderate CO2 cuts and adaptation policies, not extreme measures or economic growth."
6aea2d92-9eb9-40b0-9519-963da5d51bc8,2025-10-28T15:46:27Z,openai,gpt-3.5-turbo,ccps,cra,considerations,775,164,"## Instructions:
- Rate each of the 33 [Considerations] below from 1 to 11, where 1 is strongly disagree and 11 is strongly agree.
- In your response, return an ordered list of 33 ratings as integers, one rating per line following the format in the [Example output].
- Your response must have exactly 33 lines in total.
- Do NOT include any additional text in your response.

## [Example output]:
1. 1
2. 4
3. 6
4. 3

## [Considerations]:
1. It is already too late to do anything, as any action to stop climate change will take a long time to take effect.
2. Australia is particularly vulnerable to climate change, and it is in our interest to help find an effective global solution.
3. I care about the planet.
4. It's difficult to trust what comes out in the media on the issue of climate change.
5. If Australia reduces greenhouse gases it won't make a difference. That will just shift Australian jobs to other countries.
6. Climate variation is normal, so why should this be a problem?
7. Climate change will not be a problem because there will be technological solutions available.
8. We can adapt to the coming changes.
9. Doing something to reduce emissions feels a bit hopeless but I just want to feel that I'm doing the most I can.
10. I want to do something, but it is too big and too hard.
11. It is clear that we are already entering the zone of dangerous climate change.
12. I think it is safe to say climate change is here.
13. I'm not going to do anything to address climate change because it is not a major issue.
14. We need strong political leadership to do something about climate change.
15. I'm not concerned enough to do anything drastic about this, such as participate in political action.
16. Australia's emissions are tiny, so it's not up to us to act.
17. Australia does not owe it to the rest of the world to reduce emissions and suffer economically.
18. I believe that the difference we can have as an individual, in Australia, is so minimal that our actions are worthless.
19. I don't trust what scientists say about climate change.
20. We need laws addressing climate change because people are not going to volunteer to change.
21. More educational programmes are needed to increase public awareness about climate change.
22. The fate of the planet is too important to be left to market forces.
23. Governments should take a far greater role in preparing towns and cities to adapt to the impacts of climate change.
24. There is not enough information to definitively say that climate change is real.
25. Failure to address climate change is the fault of political leaders.
26. It is unfair that we are going to leave the climate in a mess for future generations.
27. This is so depressing and is so out of our control.
28. I don't trust what I hear about climate change from government.
29. The response to climate change is not going to be positive. The same mistakes will keep happening.
30. I don't know what to do. I'm very concerned and would like to do something, but I don't have a realistic shortlist of things that would really make a difference.
31. When I read in the paper that climate change is not true, I start to have doubts about whether it is changing.
32. We should pay for greenhouse emissions.
33. There's not much point in me doing anything to fix this. No-one else is going to.","1. 5
2. 8
3. 2
4. 6
5. 3
6. 7
7. 4
8. 9
9. 10
10. 1
11. 11
12. 5
13. 2
14. 8
15. 4
16. 6
17. 3
18. 7
19. 9
20. 10
21. 1
22. 11
23. 5
24. 2
25. 8
26. 4
27. 6
28. 3
29. 7
30. 9
31. 10
32. 1
33. 11"
6aea2d92-9eb9-40b0-9519-963da5d51bc8,2025-10-28T15:46:27Z,openai,gpt-3.5-turbo,ccps,cra,policies,1239,34,"## Instructions:
- Based on your previous ratings, rank the 7 [Policies] listed below from 1 to 7, where 1 represents the option you support the most and 7 the option you support the least.
- In your response, return an ordered list of 7 ranks as integers, one rank per line following the format in the [Example output].
- Your response must have exactly 7 lines in total.
- Do NOT include any additional text in your response.

## [Example output]:
1. 4
2. 1
3. 3
4. 2

## [Policies]:
1. Policies that involve a dramatic cut back in CO2 emissions (by 50% in the next 10 years).
2. Adaptation policies and expenditure (e.g. coastal protection, water desalinisation, improving infrastructure etc). Planning controls and emergency response programs.
3. Leave the policy settings as they are.
4. Preparing for climate risk through the development of new approaches and technologies that enhance resilience to the impacts of climate variability or change.
5. Policies that involve a moderate cut in CO2 emissions (by 25% in over the next 10 years).
6. Policies that emphasise economic growth over climate change adaptation or mitigation.
7. Adaptation policies that target individual, small business or community-based actions (eg support the installation of alternative energy generators, insulation, water use efficiency)","1. 5
2. 2
3. 7
4. 4
5. 6
6. 3
7. 1"
6aea2d92-9eb9-40b0-9519-963da5d51bc8,2025-10-28T15:46:27Z,openai,gpt-3.5-turbo,ccps,cra,reason,1328,14,"## Instructions:
- In a single line, explain your ratings above within 100 characters or less.
- Do not include any additional formatting, such as bullets or special characters.
- Do not include more than one space in a row.",I support policies that balance CO2 reduction with adaptation and resilience efforts.
a02ce9c6-40cb-4fb3-b573-b963e0363a65,2025-10-28T15:46:32Z,openai,gpt-3.5-turbo,ccps,cra,considerations,775,164,"## Instructions:
- Rate each of the 33 [Considerations] below from 1 to 11, where 1 is strongly disagree and 11 is strongly agree.
- In your response, return an ordered list of 33 ratings as integers, one rating per line following the format in the [Example output].
- Your response must have exactly 33 lines in total.
- Do NOT include any additional text in your response.

## [Example output]:
1. 1
2. 4
3. 6
4. 3

## [Considerations]:
1. I want to do something, but it is too big and too hard.
2. We can adapt to the coming changes.
3. It is unfair that we are going to leave the climate in a mess for future generations.
4. This is so depressing and is so out of our control.
5. I believe that the difference we can have as an individual, in Australia, is so minimal that our actions are worthless.
6. It is already too late to do anything, as any action to stop climate change will take a long time to take effect.
7. Australia's emissions are tiny, so it's not up to us to act.
8. More educational programmes are needed to increase public awareness about climate change.
9. I don't trust what scientists say about climate change.
10. Australia is particularly vulnerable to climate change, and it is in our interest to help find an effective global solution.
11. Climate variation is normal, so why should this be a problem?
12. It is clear that we are already entering the zone of dangerous climate change.
13. Doing something to reduce emissions feels a bit hopeless but I just want to feel that I'm doing the most I can.
14. I think it is safe to say climate change is here.
15. I don't know what to do. I'm very concerned and would like to do something, but I don't have a realistic shortlist of things that would really make a difference.
16. Governments should take a far greater role in preparing towns and cities to adapt to the impacts of climate change.
17. If Australia reduces greenhouse gases it won't make a difference. That will just shift Australian jobs to other countries.
18. Australia does not owe it to the rest of the world to reduce emissions and suffer economically.
19. Climate change will not be a problem because there will be technological solutions available.
20. The response to climate change is not going to be positive. The same mistakes will keep happening.
21. We need laws addressing climate change because people are not going to volunteer to change.
22. When I read in the paper that climate change is not true, I start to have doubts about whether it is changing.
23. We need strong political leadership to do something about climate change.
24. I care about the planet.
25. It's difficult to trust what comes out in the media on the issue of climate change.
26. I'm not going to do anything to address climate change because it is not a major issue.
27. We should pay for greenhouse emissions.
28. I don't trust what I hear about climate change from government.
29. There is not enough information to definitively say that climate change is real.
30. The fate of the planet is too important to be left to market forces.
31. Failure to address climate change is the fault of political leaders.
32. I'm not concerned enough to do anything drastic about this, such as participate in political action.
33. There's not much point in me doing anything to fix this. No-one else is going to.","1. 5
2. 8
3. 2
4. 6
5. 3
6. 7
7. 4
8. 9
9. 1
10. 10
11. 5
12. 6
13. 4
14. 7
15. 2
16. 8
17. 3
18. 9
19. 1
20. 10
21. 5
22. 6
23. 4
24. 7
25. 3
26. 8
27. 2
28. 9
29. 1
30. 10
31. 5
32. 6
33. 4"
a02ce9c6-40cb-4fb3-b573-b963e0363a65,2025-10-28T15:46:32Z,openai,gpt-3.5-turbo,ccps,cra,policies,1239,34,"## Instructions:
- Based on your previous ratings, rank the 7 [Policies] listed below from 1 to 7, where 1 represents the option you support the most and 7 the option you support the least.
- In your response, return an ordered list of 7 ranks as integers, one rank per line following the format in the [Example output].
- Your response must have exactly 7 lines in total.
- Do NOT include any additional text in your response.

## [Example output]:
1. 4
2. 1
3. 3
4. 2

## [Policies]:
1. Policies that involve a dramatic cut back in CO2 emissions (by 50% in the next 10 years).
2. Policies that emphasise economic growth over climate change adaptation or mitigation.
3. Policies that involve a moderate cut in CO2 emissions (by 25% in over the next 10 years).
4. Adaptation policies and expenditure (e.g. coastal protection, water desalinisation, improving infrastructure etc). Planning controls and emergency response programs.
5. Adaptation policies that target individual, small business or community-based actions (eg support the installation of alternative energy generators, insulation, water use efficiency)
6. Leave the policy settings as they are.
7. Preparing for climate risk through the development of new approaches and technologies that enhance resilience to the impacts of climate variability or change.","1. 4
2. 7
3. 3
4. 1
5. 5
6. 6
7. 2"
a02ce9c6-40cb-4fb3-b573-b963e0363a65,2025-10-28T15:46:32Z,openai,gpt-3.5-turbo,ccps,cra,reason,1328,17,"## Instructions:
- In a single line, explain your ratings above within 100 characters or less.
- Do not include any additional formatting, such as bullets or special characters.
- Do not include more than one space in a row.","I support moderate CO2 cuts, adaptation policies, and tech development for climate resilience."
772316b5-2b50-42d3-ae55-4ab86fcda445,2025-10-28T15:46:42Z,openai,gpt-3.5-turbo,ccps,cra,considerations,775,164,"## Instructions:
- Rate each of the 33 [Considerations] below from 1 to 11, where 1 is strongly disagree and 11 is strongly agree.
- In your response, return an ordered list of 33 ratings as integers, one rating per line following the format in the [Example output].
- Your response must have exactly 33 lines in total.
- Do NOT include any additional text in your response.

## [Example output]:
1. 1
2. 4
3. 6
4. 3

## [Considerations]:
1. It is unfair that we are going to leave the climate in a mess for future generations.
2. There is not enough information to definitively say that climate change is real.
3. Governments should take a far greater role in preparing towns and cities to adapt to the impacts of climate change.
4. I'm not going to do anything to address climate change because it is not a major issue.
5. I care about the planet.
6. This is so depressing and is so out of our control.
7. More educational programmes are needed to increase public awareness about climate change.
8. I don't trust what I hear about climate change from government.
9. It is clear that we are already entering the zone of dangerous climate change.
10. We need laws addressing climate change because people are not going to volunteer to change.
11. Australia's emissions are tiny, so it's not up to us to act.
12. Climate change will not be a problem because there will be technological solutions available.
13. We need strong political leadership to do something about climate change.
14. I don't trust what scientists say about climate change.
15. The response to climate change is not going to be positive. The same mistakes will keep happening.
16. I believe that the difference we can have as an individual, in Australia, is so minimal that our actions are worthless.
17. I think it is safe to say climate change is here.
18. I'm not concerned enough to do anything drastic about this, such as participate in political action.
19. When I read in the paper that climate change is not true, I start to have doubts about whether it is changing.
20. It's difficult to trust what comes out in the media on the issue of climate change.
21. We can adapt to the coming changes.
22. If Australia reduces greenhouse gases it won't make a difference. That will just shift Australian jobs to other countries.
23. It is already too late to do anything, as any action to stop climate change will take a long time to take effect.
24. There's not much point in me doing anything to fix this. No-one else is going to.
25. Australia does not owe it to the rest of the world to reduce emissions and suffer economically.
26. Doing something to reduce emissions feels a bit hopeless but I just want to feel that I'm doing the most I can.
27. I don't know what to do. I'm very concerned and would like to do something, but I don't have a realistic shortlist of things that would really make a difference.
28. Australia is particularly vulnerable to climate change, and it is in our interest to help find an effective global solution.
29. Climate variation is normal, so why should this be a problem?
30. We should pay for greenhouse emissions.
31. The fate of the planet is too important to be left to market forces.
32. I want to do something, but it is too big and too hard.
33. Failure to address climate change is the fault of political leaders.","1. 5
2. 6
3. 7
4. 4
5. 8
6. 3
7. 9
8. 2
9. 10
10. 1
11. 11
12. 5
13. 6
14. 4
15. 7
16. 8
17. 3
18. 9
19. 2
20. 10
21. 1
22. 11
23. 5
24. 6
25. 4
26. 7
27. 8
28. 3
29. 9
30. 2
31. 10
32. 1
33. 11"
772316b5-2b50-42d3-ae55-4ab86fcda445,2025-10-28T15:46:42Z,openai,gpt-3.5-turbo,ccps,cra,policies,1239,34,"## Instructions:
- Based on your previous ratings, rank the 7 [Policies] listed below from 1 to 7, where 1 represents the option you support the most and 7 the option you support the least.
- In your response, return an ordered list of 7 ranks as integers, one rank per line following the format in the [Example output].
- Your response must have exactly 7 lines in total.
- Do NOT include any additional text in your response.

## [Example output]:
1. 4
2. 1
3. 3
4. 2

## [Policies]:
1. Policies that emphasise economic growth over climate change adaptation or mitigation.
2. Policies that involve a dramatic cut back in CO2 emissions (by 50% in the next 10 years).
3. Adaptation policies and expenditure (e.g. coastal protection, water desalinisation, improving infrastructure etc). Planning controls and emergency response programs.
4. Preparing for climate risk through the development of new approaches and technologies that enhance resilience to the impacts of climate variability or change.
5. Policies that involve a moderate cut in CO2 emissions (by 25% in over the next 10 years).
6. Leave the policy settings as they are.
7. Adaptation policies that target individual, small business or community-based actions (eg support the installation of alternative energy generators, insulation, water use efficiency)","1. 5
2. 2
3. 7
4. 4
5. 6
6. 1
7. 3"
772316b5-2b50-42d3-ae55-4ab86fcda445,2025-10-28T15:46:42Z,openai,gpt-3.5-turbo,ccps,cra,reason,1328,39,"## Instructions:
- In a single line, explain your ratings above within 100 characters or less.
- Do not include any additional formatting, such as bullets or special characters.
- Do not include more than one space in a row.","5 is moderate, 2 is drastic, 7 is individual-focused, 4 is tech-focused, 6 is status quo, 1 is growth-focused, 3 is adaptation-focused."
c9592107-feef-4a3d-84f1-186e76d3d00d,2025-10-28T15:48:08Z,openai,gpt-3.5-turbo,ccps,eco,considerations,775,164,"## Instructions:
- Rate each of the 33 [Considerations] below from 1 to 11, where 1 is strongly disagree and 11 is strongly agree.
- In your response, return an ordered list of 33 ratings as integers, one rating per line following the format in the [Example output].
- Your response must have exactly 33 lines in total.
- Do NOT include any additional text in your response.

## [Example output]:
1. 1
2. 4
3. 6
4. 3

## [Considerations]:
1. It is unfair that we are going to leave the climate in a mess for future generations.
2. We should pay for greenhouse emissions.
3. I want to do something, but it is too big and too hard.
4. I don't trust what I hear about climate change from government.
5. More educational programmes are needed to increase public awareness about climate change.
6. There is not enough information to definitively say that climate change is real.
7. This is so depressing and is so out of our control.
8. Australia's emissions are tiny, so it's not up to us to act.
9. We can adapt to the coming changes.
10. If Australia reduces greenhouse gases it won't make a difference. That will just shift Australian jobs to other countries.
11. The fate of the planet is too important to be left to market forces.
12. Climate variation is normal, so why should this be a problem?
13. I'm not concerned enough to do anything drastic about this, such as participate in political action.
14. Australia does not owe it to the rest of the world to reduce emissions and suffer economically.
15. I care about the planet.
16. I think it is safe to say climate change is here.
17. Governments should take a far greater role in preparing towns and cities to adapt to the impacts of climate change.
18. I'm not going to do anything to address climate change because it is not a major issue.
19. We need strong political leadership to do something about climate change.
20. We need laws addressing climate change because people are not going to volunteer to change.
21. When I read in the paper that climate change is not true, I start to have doubts about whether it is changing.
22. I don't trust what scientists say about climate change.
23. Failure to address climate change is the fault of political leaders.
24. It is clear that we are already entering the zone of dangerous climate change.
25. Australia is particularly vulnerable to climate change, and it is in our interest to help find an effective global solution.
26. Climate change will not be a problem because there will be technological solutions available.
27. The response to climate change is not going to be positive. The same mistakes will keep happening.
28. It is already too late to do anything, as any action to stop climate change will take a long time to take effect.
29. It's difficult to trust what comes out in the media on the issue of climate change.
30. I don't know what to do. I'm very concerned and would like to do something, but I don't have a realistic shortlist of things that would really make a difference.
31. I believe that the difference we can have as an individual, in Australia, is so minimal that our actions are worthless.
32. There's not much point in me doing anything to fix this. No-one else is going to.
33. Doing something to reduce emissions feels a bit hopeless but I just want to feel that I'm doing the most I can.","1. 11
2. 11
3. 6
4. 1
5. 11
6. 1
7. 6
8. 1
9. 1
10. 1
11. 11
12. 1
13. 1
14. 1
15. 11
16. 11
17. 11
18. 1
19. 11
20. 11
21. 1
22. 1
23. 11
24. 11
25. 11
26. 1
27. 1
28. 1
29. 1
30. 11
31. 1
32. 1
33. 11"
c9592107-feef-4a3d-84f1-186e76d3d00d,2025-10-28T15:48:08Z,openai,gpt-3.5-turbo,ccps,eco,policies,1239,34,"## Instructions:
- Based on your previous ratings, rank the 7 [Policies] listed below from 1 to 7, where 1 represents the option you support the most and 7 the option you support the least.
- In your response, return an ordered list of 7 ranks as integers, one rank per line following the format in the [Example output].
- Your response must have exactly 7 lines in total.
- Do NOT include any additional text in your response.

## [Example output]:
1. 4
2. 1
3. 3
4. 2

## [Policies]:
1. Adaptation policies and expenditure (e.g. coastal protection, water desalinisation, improving infrastructure etc). Planning controls and emergency response programs.
2. Policies that involve a moderate cut in CO2 emissions (by 25% in over the next 10 years).
3. Preparing for climate risk through the development of new approaches and technologies that enhance resilience to the impacts of climate variability or change.
4. Policies that emphasise economic growth over climate change adaptation or mitigation.
5. Policies that involve a dramatic cut back in CO2 emissions (by 50% in the next 10 years).
6. Leave the policy settings as they are.
7. Adaptation policies that target individual, small business or community-based actions (eg support the installation of alternative energy generators, insulation, water use efficiency)","1. 2
2. 5
3. 1
4. 3
5. 7
6. 6
7. 4"
c9592107-feef-4a3d-84f1-186e76d3d00d,2025-10-28T15:48:08Z,openai,gpt-3.5-turbo,ccps,eco,reason,1328,47,"## Instructions:
- In a single line, explain your ratings above within 100 characters or less.
- Do not include any additional formatting, such as bullets or special characters.
- Do not include more than one space in a row.","2 prioritizes significant CO2 reduction, 3 focuses on resilience, 1 emphasizes adaptation, 7 supports community actions, 4 balances growth and climate, 5 advocates for drastic CO2 cuts, 6 maintains current policies."
3c4b333b-dabb-4688-9511-c26d32b13543,2025-10-28T15:48:19Z,openai,gpt-3.5-turbo,ccps,eco,considerations,775,164,"## Instructions:
- Rate each of the 33 [Considerations] below from 1 to 11, where 1 is strongly disagree and 11 is strongly agree.
- In your response, return an ordered list of 33 ratings as integers, one rating per line following the format in the [Example output].
- Your response must have exactly 33 lines in total.
- Do NOT include any additional text in your response.

## [Example output]:
1. 1
2. 4
3. 6
4. 3

## [Considerations]:
1. This is so depressing and is so out of our control.
2. Doing something to reduce emissions feels a bit hopeless but I just want to feel that I'm doing the most I can.
3. The response to climate change is not going to be positive. The same mistakes will keep happening.
4. Climate variation is normal, so why should this be a problem?
5. I want to do something, but it is too big and too hard.
6. It is clear that we are already entering the zone of dangerous climate change.
7. Failure to address climate change is the fault of political leaders.
8. Climate change will not be a problem because there will be technological solutions available.
9. When I read in the paper that climate change is not true, I start to have doubts about whether it is changing.
10. I'm not going to do anything to address climate change because it is not a major issue.
11. It's difficult to trust what comes out in the media on the issue of climate change.
12. We need strong political leadership to do something about climate change.
13. I think it is safe to say climate change is here.
14. The fate of the planet is too important to be left to market forces.
15. I don't trust what I hear about climate change from government.
16. I don't know what to do. I'm very concerned and would like to do something, but I don't have a realistic shortlist of things that would really make a difference.
17. I care about the planet.
18. We should pay for greenhouse emissions.
19. There is not enough information to definitively say that climate change is real.
20. We need laws addressing climate change because people are not going to volunteer to change.
21. I don't trust what scientists say about climate change.
22. It is unfair that we are going to leave the climate in a mess for future generations.
23. I believe that the difference we can have as an individual, in Australia, is so minimal that our actions are worthless.
24. There's not much point in me doing anything to fix this. No-one else is going to.
25. Governments should take a far greater role in preparing towns and cities to adapt to the impacts of climate change.
26. I'm not concerned enough to do anything drastic about this, such as participate in political action.
27. More educational programmes are needed to increase public awareness about climate change.
28. It is already too late to do anything, as any action to stop climate change will take a long time to take effect.
29. We can adapt to the coming changes.
30. Australia's emissions are tiny, so it's not up to us to act.
31. Australia is particularly vulnerable to climate change, and it is in our interest to help find an effective global solution.
32. Australia does not owe it to the rest of the world to reduce emissions and suffer economically.
33. If Australia reduces greenhouse gases it won't make a difference. That will just shift Australian jobs to other countries.","1. 1
2. 9
3. 2
4. 1
5. 7
6. 11
7. 10
8. 1
9. 1
10. 1
11. 1
12. 11
13. 11
14. 11
15. 1
16. 8
17. 11
18. 11
19. 1
20. 11
21. 1
22. 11
23. 1
24. 1
25. 11
26. 1
27. 11
28. 1
29. 11
30. 1
31. 11
32. 1
33. 1"
